year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2009,9/01/2009,Southbound,All Vehicles,199,93,88,64,85,186,516,848,1070,987,997,1130,1181,1060,1304,1505,1719,2237,1644,943,648,518,598,457,0,1
2009,10/01/2009,Northbound,Light Vehicles,185,81,71,39,91,160,410,483,686,874,994,1061,1018,964,946,859,969,854,843,604,324,312,337,343,0,1
2009,10/01/2009,Southbound,Heavy Vehicles,2,4,4,2,3,6,13,16,23,35,27,21,16,23,23,14,10,15,14,5,11,3,1,3,0,1
2009,10/01/2009,Southbound,Light Vehicles,272,154,129,86,92,153,304,441,624,929,1098,1225,1267,1287,1171,1161,1175,1265,1117,813,535,530,539,506,0,1
2009,10/01/2009,Northbound,Heavy Vehicles,1,5,3,7,3,9,15,32,25,27,22,19,18,15,7,6,14,6,10,5,4,4,2,,0,1
2009,10/01/2009,Northbound,All Vehicles,186,86,74,46,94,169,425,515,711,901,1016,1080,1036,979,953,865,983,860,853,609,328,316,339,343,0,1
2009,10/01/2009,Southbound,All Vehicles,274,158,133,88,95,159,317,457,647,964,1125,1246,1283,1310,1194,1175,1185,1280,1131,818,546,533,540,509,0,1
2009,11/01/2009,Northbound,Heavy Vehicles,2,1,1,6,4,2,2,4,5,1,10,9,6,6,10,11,8,6,14,6,5,3,3,4,0,1
2009,11/01/2009,Northbound,Light Vehicles,251,122,80,54,60,87,201,250,364,701,768,890,1016,931,888,875,849,824,659,449,398,356,286,152,0,1
2009,11/01/2009,Southbound,Light Vehicles,373,208,132,114,91,108,205,271,421,736,898,1053,1121,1084,1115,1128,1280,1270,1113,845,642,573,483,290,0,1
2009,11/01/2009,Southbound,Heavy Vehicles,7,,3,1,3,2,5,5,5,4,9,8,10,14,10,4,6,11,8,7,3,8,10,3,0,1
2009,11/01/2009,Northbound,All Vehicles,253,123,81,60,64,89,203,254,369,702,778,899,1022,937,898,886,857,830,673,455,403,359,289,156,0,1
2009,11/01/2009,Southbound,All Vehicles,380,208,135,115,94,110,210,276,426,740,907,1061,1131,1098,1125,1132,1286,1281,1121,852,645,581,493,293,0,1
2009,12/01/2009,Northbound,Light Vehicles,63,43,18,29,68,321,1130,1966,2331,1357,958,846,803,868,902,913,981,1230,1095,557,378,333,265,141,0,1
2009,12/01/2009,Southbound,Heavy Vehicles,3,3,1,3,10,16,33,23,38,62,47,67,48,51,58,57,53,39,24,14,8,8,9,3,0,1
2009,12/01/2009,Northbound,Heavy Vehicles,,5,8,11,11,17,63,69,79,50,63,53,47,35,36,37,28,17,16,13,7,6,2,2,0,1
2009,12/01/2009,Southbound,Light Vehicles,146,73,45,32,67,208,635,1054,1210,976,983,1010,1050,1133,1287,1642,1762,2373,2105,993,617,542,441,248,0,1
2009,12/01/2009,Northbound,All Vehicles,63,48,26,40,79,338,1193,2035,2410,1407,1021,899,850,903,938,950,1009,1247,1111,570,385,339,267,143,0,1
2009,12/01/2009,Southbound,All Vehicles,149,76,46,35,77,224,668,1077,1248,1038,1030,1077,1098,1184,1345,1699,1815,2412,2129,1007,625,550,450,251,0,1
2009,13/01/2009,Southbound,Light Vehicles,148,81,55,42,72,226,653,1079,1171,1038,1033,1068,1106,1170,1300,1660,1925,2419,2109,1099,714,661,549,347,0,1
2009,13/01/2009,Northbound,Heavy Vehicles,2,6,7,10,4,22,78,71,82,71,72,55,58,50,39,32,25,29,17,11,11,5,4,1,0,1
2009,13/01/2009,Southbound,Heavy Vehicles,4,6,3,4,6,15,33,40,33,64,55,64,68,73,65,54,51,36,25,13,8,13,2,9,0,1
2009,13/01/2009,Northbound,Light Vehicles,54,41,18,29,74,296,1168,1983,2448,1408,985,920,895,833,868,944,954,1308,1077,565,450,404,313,181,0,1
2009,13/01/2009,Southbound,All Vehicles,152,87,58,46,78,241,686,1119,1204,1102,1088,1132,1174,1243,1365,1714,1976,2455,2134,1112,722,674,551,356,0,1
2009,13/01/2009,Northbound,All Vehicles,56,47,25,39,78,318,1246,2054,2530,1479,1057,975,953,883,907,976,979,1337,1094,576,461,409,317,182,0,1
2009,14/01/2009,Southbound,Light Vehicles,161,88,68,56,79,237,658,1065,1176,1018,1066,1080,1066,1087,1249,1640,1857,2420,2035,1182,791,753,658,339,0,1
2009,14/01/2009,Southbound,Heavy Vehicles,5,10,3,5,4,18,36,36,51,47,57,73,62,68,64,58,47,41,25,16,8,9,6,9,0,1
2009,14/01/2009,Northbound,Heavy Vehicles,3,6,9,7,10,21,57,76,88,73,65,46,49,55,54,42,24,17,24,12,3,9,12,5,0,1
2009,14/01/2009,Northbound,Light Vehicles,72,50,23,29,68,314,1151,2008,2473,1477,1051,947,913,858,803,915,927,1225,1021,682,481,447,345,190,0,1
2009,14/01/2009,Southbound,All Vehicles,166,98,71,61,83,255,694,1101,1227,1065,1123,1153,1128,1155,1313,1698,1904,2461,2060,1198,799,762,664,348,0,1
2009,14/01/2009,Northbound,All Vehicles,75,56,32,36,78,335,1208,2084,2561,1550,1116,993,962,913,857,957,951,1242,1045,694,484,456,357,195,0,1
2009,15/01/2009,Northbound,Heavy Vehicles,6,14,6,7,9,20,69,82,91,98,59,57,44,41,44,34,26,21,17,15,6,7,13,5,0,1
2009,15/01/2009,Northbound,Light Vehicles,77,51,35,30,69,305,1153,1967,2463,1609,1099,914,894,888,851,901,999,1250,990,662,499,422,363,197,0,1
2009,15/01/2009,Southbound,Light Vehicles,189,103,89,65,76,220,634,1005,1181,991,1081,1124,1099,1107,1290,1615,1986,2415,1976,1122,742,728,558,346,0,1
2009,15/01/2009,Southbound,Heavy Vehicles,11,11,4,5,7,24,31,36,45,53,64,62,63,73,65,64,43,39,23,20,9,10,10,2,0,1
2009,15/01/2009,Northbound,All Vehicles,83,65,41,37,78,325,1222,2049,2554,1707,1158,971,938,929,895,935,1025,1271,1007,677,505,429,376,202,0,1
2009,15/01/2009,Southbound,All Vehicles,200,114,93,70,83,244,665,1041,1226,1044,1145,1186,1162,1180,1355,1679,2029,2454,1999,1142,751,738,568,348,0,1
2009,16/01/2009,Northbound,Heavy Vehicles,2,8,3,6,6,19,69,97,86,81,91,72,62,62,37,38,28,18,18,10,10,6,3,4,0,1
2009,16/01/2009,Southbound,Heavy Vehicles,7,3,4,1,5,21,38,31,54,65,77,70,65,62,57,64,61,43,24,20,9,11,7,4,0,1
2009,16/01/2009,Northbound,Light Vehicles,106,30,29,37,64,300,1143,1971,2460,1549,1127,1066,1015,1020,976,1001,1095,1266,1089,642,441,385,400,346,0,1
2009,16/01/2009,Southbound,Light Vehicles,187,123,85,56,79,220,661,1016,1153,1115,1136,1158,1247,1169,1364,1742,1887,2329,2086,1158,759,623,662,498,0,1
2009,16/01/2009,Northbound,All Vehicles,108,38,32,43,70,319,1212,2068,2546,1630,1218,1138,1077,1082,1013,1039,1123,1284,1107,652,451,391,403,350,0,1
2009,16/01/2009,Southbound,All Vehicles,194,126,89,57,84,241,699,1047,1207,1180,1213,1228,1312,1231,1421,1806,1948,2372,2110,1178,768,634,669,502,0,1
2009,17/01/2009,Southbound,Heavy Vehicles,5,10,5,1,1,11,18,14,18,38,22,20,24,30,32,20,27,9,15,11,6,6,5,2,0,1
2009,17/01/2009,Northbound,Light Vehicles,199,84,64,46,49,134,413,559,732,856,1046,1112,1020,1054,948,902,907,973,830,527,400,363,490,444,0,1
2009,17/01/2009,Southbound,Light Vehicles,313,198,166,90,86,150,371,479,717,977,1048,1313,1366,1424,1331,1273,1267,1348,1196,926,603,558,639,570,0,1
2009,17/01/2009,Northbound,Heavy Vehicles,1,4,6,8,3,6,20,23,29,27,21,18,19,16,14,15,10,8,11,5,8,2,7,1,0,1
2009,17/01/2009,Southbound,All Vehicles,318,208,171,91,87,161,389,493,735,1015,1070,1333,1390,1454,1363,1293,1294,1357,1211,937,609,564,644,572,0,1
2009,17/01/2009,Northbound,All Vehicles,200,88,70,54,52,140,433,582,761,883,1067,1130,1039,1070,962,917,917,981,841,532,408,365,497,445,0,1
2009,18/01/2009,Southbound,Light Vehicles,392,214,197,111,105,107,203,309,457,775,907,1181,1171,1153,1067,1239,1288,1373,1252,962,775,703,522,272,0,1
2009,18/01/2009,Northbound,Light Vehicles,245,146,78,43,58,83,178,236,407,728,906,984,1043,998,1006,904,905,823,692,508,433,406,309,191,0,1
2009,18/01/2009,Northbound,Heavy Vehicles,3,2,2,4,2,3,5,6,7,13,8,7,5,9,7,6,14,8,10,8,3,8,10,7,0,1
2009,18/01/2009,Southbound,Heavy Vehicles,6,4,,1,2,4,5,5,11,14,7,19,9,7,8,9,14,15,4,6,5,5,9,9,0,1
2009,18/01/2009,Southbound,All Vehicles,398,218,197,112,107,111,208,314,468,789,914,1200,1180,1160,1075,1248,1302,1388,1256,968,780,708,531,281,0,1
2009,18/01/2009,Northbound,All Vehicles,248,148,80,47,60,86,183,242,414,741,914,991,1048,1007,1013,910,919,831,702,516,436,414,319,198,0,1
2009,19/01/2009,Northbound,Light Vehicles,39,14,12,10,24,131,500,1000,1098,671,432,437,393,406,424,481,492,593,464,281,192,186,116,61,0,1
2009,19/01/2009,Northbound,Heavy Vehicles,2,2,4,3,3,13,36,43,53,53,47,38,31,30,22,21,22,18,14,7,3,4,6,2,0,1
2009,19/01/2009,Southbound,Light Vehicles,142,64,59,38,63,243,724,1079,1238,1004,994,1009,1100,1146,1327,1734,1934,2422,2146,1082,710,636,501,274,0,1
2009,19/01/2009,Southbound,Heavy Vehicles,4,12,6,4,9,14,32,28,52,47,72,66,70,60,62,76,56,35,28,14,10,19,9,7,0,1
2009,19/01/2009,Northbound,All Vehicles,41,16,16,13,27,144,536,1043,1151,724,479,475,424,436,446,502,514,611,478,288,195,190,122,63,0,1
2009,19/01/2009,Southbound,All Vehicles,146,76,65,42,72,257,756,1107,1290,1051,1066,1075,1170,1206,1389,1810,1990,2457,2174,1096,720,655,510,281,0,1
2009,20/01/2009,Southbound,Light Vehicles,150,71,60,49,85,238,677,1083,1226,1109,1065,1139,1145,1207,1333,1701,1999,2453,2186,1143,797,731,589,357,0,1
2009,20/01/2009,Southbound,Heavy Vehicles,10,8,8,9,7,21,39,31,44,65,59,76,71,68,76,58,57,52,21,16,8,8,4,4,0,1
2009,20/01/2009,Northbound,Light Vehicles,57,32,26,29,65,297,1257,2135,2508,1549,999,954,923,954,875,1004,1083,1270,1139,643,500,393,340,187,0,1
2009,20/01/2009,Northbound,Heavy Vehicles,6,3,10,13,16,26,75,77,82,68,73,74,58,49,50,36,30,19,14,7,6,6,5,7,0,1
2009,20/01/2009,Southbound,All Vehicles,160,79,68,58,92,259,716,1114,1270,1174,1124,1215,1216,1275,1409,1759,2056,2505,2207,1159,805,739,593,361,0,1
2009,20/01/2009,Northbound,All Vehicles,63,35,36,42,81,323,1332,2212,2590,1617,1072,1028,981,1003,925,1040,1113,1289,1153,650,506,399,345,194,0,1
2009,21/01/2009,Northbound,Heavy Vehicles,2,10,6,12,9,21,66,65,79,89,67,74,51,45,28,32,34,23,17,10,8,6,3,1,0,1
2009,21/01/2009,Southbound,Heavy Vehicles,1,4,2,5,6,20,35,38,44,52,63,64,66,56,66,58,60,41,26,18,11,10,6,2,0,1
2009,21/01/2009,Northbound,Light Vehicles,79,46,33,25,62,317,1152,2146,2628,1567,1106,1008,963,905,875,971,1049,1275,1020,626,443,427,345,186,0,1
2009,21/01/2009,Southbound,Light Vehicles,215,96,51,45,70,237,657,1029,1252,1131,1082,1135,1135,1207,1440,1684,2016,2386,2245,1107,737,688,582,349,0,1
2009,21/01/2009,Northbound,All Vehicles,81,56,39,37,71,338,1218,2211,2707,1656,1173,1082,1014,950,903,1003,1083,1298,1037,636,451,433,348,187,0,1
2009,21/01/2009,Southbound,All Vehicles,216,100,53,50,76,257,692,1067,1296,1183,1145,1199,1201,1263,1506,1742,2076,2427,2271,1125,748,698,588,351,0,1
2009,22/01/2009,Northbound,Light Vehicles,92,42,31,29,68,327,1242,2127,2513,1556,1134,1030,986,884,854,961,1064,1284,1117,714,553,468,363,228,0,1
2009,22/01/2009,Southbound,Light Vehicles,204,81,66,53,73,226,715,1052,1227,1090,1112,1145,1185,1194,1385,1726,1940,2453,1963,1232,921,843,682,448,0,1
2009,22/01/2009,Southbound,Heavy Vehicles,2,4,8,1,7,22,43,47,46,67,68,65,70,56,69,67,52,28,30,10,5,10,3,3,0,1
2009,22/01/2009,Northbound,Heavy Vehicles,2,7,6,9,7,20,66,90,66,85,86,72,46,43,42,39,24,34,10,11,6,5,2,1,0,1
2009,22/01/2009,Northbound,All Vehicles,94,49,37,38,75,347,1308,2217,2579,1641,1220,1102,1032,927,896,1000,1088,1318,1127,725,559,473,365,229,0,1
2009,22/01/2009,Southbound,All Vehicles,206,85,74,54,80,248,758,1099,1273,1157,1180,1210,1255,1250,1454,1793,1992,2481,1993,1242,926,853,685,451,0,1
2009,23/01/2009,Southbound,Heavy Vehicles,1,4,5,3,8,19,42,44,57,68,63,67,86,52,67,59,63,39,27,11,15,14,7,3,0,1
2009,23/01/2009,Northbound,Light Vehicles,88,52,38,47,63,330,1170,2040,2408,1487,1047,1026,998,996,994,1000,1024,1255,991,662,468,390,421,316,0,1
2009,23/01/2009,Northbound,Heavy Vehicles,3,5,7,6,8,20,59,80,78,86,69,68,61,53,57,34,29,29,15,11,8,8,6,3,0,1
2009,23/01/2009,Southbound,Light Vehicles,257,126,106,66,98,205,739,1045,1191,1108,1197,1153,1266,1318,1364,1700,2008,2290,1872,1092,738,682,688,520,0,1
2009,23/01/2009,Southbound,All Vehicles,258,130,111,69,106,224,781,1089,1248,1176,1260,1220,1352,1370,1431,1759,2071,2329,1899,1103,753,696,695,523,0,1
2009,23/01/2009,Northbound,All Vehicles,91,57,45,53,71,350,1229,2120,2486,1573,1116,1094,1059,1049,1051,1034,1053,1284,1006,673,476,398,427,319,0,1
2009,24/01/2009,Northbound,Heavy Vehicles,4,3,5,4,4,2,23,31,33,15,34,19,19,20,10,14,11,7,11,6,4,3,1,1,0,1
2009,24/01/2009,Southbound,Heavy Vehicles,5,2,4,2,3,6,15,16,25,26,35,28,20,17,25,13,19,20,13,11,9,6,2,1,0,1
2009,24/01/2009,Northbound,Light Vehicles,216,103,67,52,81,175,430,551,850,979,1223,1158,1101,970,918,893,776,763,751,555,383,388,440,394,0,1
2009,24/01/2009,Southbound,Light Vehicles,323,228,170,102,104,180,408,510,806,994,1196,1284,1247,1250,1211,1229,1105,1246,1236,976,713,599,579,565,0,1
2009,24/01/2009,Northbound,All Vehicles,220,106,72,56,85,177,453,582,883,994,1257,1177,1120,990,928,907,787,770,762,561,387,391,441,395,0,1
2009,24/01/2009,Southbound,All Vehicles,328,230,174,104,107,186,423,526,831,1020,1231,1312,1267,1267,1236,1242,1124,1266,1249,987,722,605,581,566,0,1
2009,25/01/2009,Southbound,Heavy Vehicles,2,2,1,,2,3,7,7,8,10,8,7,14,15,9,7,8,18,8,1,1,2,4,4,0,1
2009,25/01/2009,Northbound,Light Vehicles,213,119,59,59,41,92,194,244,437,678,881,932,957,917,885,833,872,849,708,536,420,391,359,349,0,1
2009,25/01/2009,Southbound,Light Vehicles,386,193,145,94,90,94,231,264,408,732,923,1071,1190,1109,1028,1129,1251,1382,1141,795,657,656,587,521,0,1
2009,25/01/2009,Northbound,Heavy Vehicles,1,,2,2,5,3,6,8,6,10,10,6,4,4,6,5,2,11,10,3,3,3,4,1,0,1
2009,25/01/2009,Southbound,All Vehicles,388,195,146,94,92,97,238,271,416,742,931,1078,1204,1124,1037,1136,1259,1400,1149,796,658,658,591,525,0,1
2009,25/01/2009,Northbound,All Vehicles,214,119,61,61,46,95,200,252,443,688,891,938,961,921,891,838,874,860,718,539,423,394,363,350,0,1
2009,27/01/2009,Northbound,Light Vehicles,101,44,25,36,73,274,1056,2179,2677,1594,1000,897,902,963,890,1018,1093,1361,1223,720,506,410,334,142,0,0
2009,27/01/2009,Southbound,Light Vehicles,137,85,54,50,69,241,686,1281,1303,1020,1042,1143,1211,1129,1286,1616,1975,2439,2381,1243,742,649,596,331,0,0
2009,27/01/2009,Southbound,Heavy Vehicles,5,2,1,1,8,16,27,25,43,52,55,63,41,67,56,58,50,43,23,17,5,8,2,8,0,0
2009,27/01/2009,Northbound,Heavy Vehicles,3,1,6,8,8,19,58,57,76,79,66,47,45,52,41,33,28,16,17,8,7,4,3,4,0,0
2009,27/01/2009,Northbound,All Vehicles,104,45,31,44,81,293,1114,2236,2753,1673,1066,944,947,1015,931,1051,1121,1377,1240,728,513,414,337,146,0,0
2009,27/01/2009,Southbound,All Vehicles,142,87,55,51,77,257,713,1306,1346,1072,1097,1206,1252,1196,1342,1674,2025,2482,2404,1260,747,657,598,339,0,0
2009,28/01/2009,Northbound,Light Vehicles,60,30,24,41,78,326,1247,2390,2804,1741,1122,1063,997,983,956,1129,1175,1380,1180,728,547,429,329,180,0,0
2009,28/01/2009,Southbound,Heavy Vehicles,5,5,5,4,6,15,28,40,47,64,13,,,,,,,,,,,,,,0,0
2009,28/01/2009,Northbound,Heavy Vehicles,3,6,5,10,12,17,70,91,89,87,15,,,,,,,,,,,,,,0,0
2009,28/01/2009,Southbound,Light Vehicles,162,89,60,49,76,255,711,1245,1287,1122,1128,1257,1255,1300,1523,1815,2186,2492,2418,1281,853,710,641,388,0,0
2009,28/01/2009,Northbound,All Vehicles,63,36,29,51,90,343,1317,2481,2893,1828,1137,1063,997,983,956,1129,1175,1380,1180,728,547,429,329,180,0,0
2009,28/01/2009,Southbound,All Vehicles,167,94,65,53,82,270,739,1285,1334,1186,1141,1257,1255,1300,1523,1815,2186,2492,2418,1281,853,710,641,388,0,0
2009,29/01/2009,Northbound,Light Vehicles,98,55,31,37,90,349,1340,2580,2902,1823,1187,975,1012,979,1041,1170,1123,1342,1195,749,590,479,371,200,0,0
2009,29/01/2009,Southbound,Light Vehicles,188,94,71,64,76,295,784,1226,1422,1239,1177,1243,1255,1276,1572,1859,2172,2506,2252,1353,938,769,670,404,0,0
2009,29/01/2009,Northbound,All Vehicles,98,55,31,37,90,349,1340,2580,2902,1823,1187,975,1012,979,1041,1170,1123,1342,1195,749,590,479,371,200,0,0
2009,29/01/2009,Southbound,All Vehicles,188,94,71,64,76,295,784,1226,1422,1239,1177,1243,1255,1276,1572,1859,2172,2506,2252,1353,938,769,670,404,0,0
2009,30/01/2009,Southbound,Light Vehicles,227,125,118,74,92,259,768,1250,1412,1248,1213,1286,1365,1339,1513,1822,2151,2496,2236,1396,820,696,667,530,0,0
2009,30/01/2009,Northbound,Light Vehicles,111,67,41,45,80,351,1320,2502,2744,1791,1158,1058,1025,1031,1073,1207,1182,1327,1210,737,498,511,377,321,0,0
2009,30/01/2009,Southbound,All Vehicles,227,125,118,74,92,259,768,1250,1412,1248,1213,1286,1365,1339,1513,1822,2151,2496,2236,1396,820,696,667,530,0,0
2009,30/01/2009,Northbound,All Vehicles,111,67,41,45,80,351,1320,2502,2744,1791,1158,1058,1025,1031,1073,1207,1182,1327,1210,737,498,511,377,321,0,0
2009,1/02/2009,Northbound,Light Vehicles,284,160,87,56,47,125,225,335,513,932,936,1157,1140,1062,947,944,902,895,696,541,401,374,357,155,0,0
2009,1/02/2009,Southbound,Light Vehicles,400,290,179,128,96,146,258,392,551,941,1029,1223,1248,1200,1251,1214,1403,1569,1340,966,705,643,470,333,0,0
2009,1/02/2009,Northbound,All Vehicles,284,160,87,56,47,125,225,335,513,932,936,1157,1140,1062,947,944,902,895,696,541,401,374,357,155,0,0
2009,1/02/2009,Southbound,All Vehicles,400,290,179,128,96,146,258,392,551,941,1029,1223,1248,1200,1251,1214,1403,1569,1340,966,705,643,470,333,0,0
2009,2/02/2009,Northbound,Light Vehicles,115,59,26,37,87,395,1352,2407,2973,1716,1049,893,898,951,945,1097,1104,1367,1190,652,479,404,304,130,0,0
2009,2/02/2009,Southbound,Light Vehicles,152,88,55,47,102,267,778,1329,1479,1188,1138,1069,1138,1312,1398,1863,2074,2536,2422,1221,731,658,489,313,0,0
2009,2/02/2009,Northbound,All Vehicles,115,59,26,37,87,395,1352,2407,2973,1716,1049,893,898,951,945,1097,1104,1367,1190,652,479,404,304,130,0,0
2009,2/02/2009,Southbound,All Vehicles,152,88,55,47,102,267,778,1329,1479,1188,1138,1069,1138,1312,1398,1863,2074,2536,2422,1221,731,658,489,313,0,0
2009,3/02/2009,Northbound,Light Vehicles,68,50,34,38,85,354,1387,2604,2885,1846,1125,976,924,913,1028,1224,1154,1440,1296,767,537,405,331,172,0,0
2009,3/02/2009,Southbound,Light Vehicles,147,77,57,52,80,280,845,1338,1446,1220,1169,1220,1295,1219,1468,1900,2175,2563,2366,1449,809,765,601,320,0,0
2009,3/02/2009,Northbound,All Vehicles,68,50,34,38,85,354,1387,2604,2885,1846,1125,976,924,913,1028,1224,1154,1440,1296,767,537,405,331,172,0,0
2009,3/02/2009,Southbound,All Vehicles,147,77,57,52,80,280,845,1338,1446,1220,1169,1220,1295,1219,1468,1900,2175,2563,2366,1449,809,765,601,320,0,0
2009,4/02/2009,Southbound,Light Vehicles,174,93,58,53,104,285,799,1034,1057,1078,1154,1109,1333,1266,1455,1888,2212,2463,2446,1298,811,753,635,398,0,0
2009,4/02/2009,Northbound,Light Vehicles,70,46,33,54,91,388,1412,2374,2115,1924,1319,969,994,943,1015,1111,1188,1395,1290,883,509,496,340,166,0,0
2009,4/02/2009,Southbound,All Vehicles,174,93,58,53,104,285,799,1034,1057,1078,1154,1109,1333,1266,1455,1888,2212,2463,2446,1298,811,753,635,398,0,0
2009,4/02/2009,Northbound,All Vehicles,70,46,33,54,91,388,1412,2374,2115,1924,1319,969,994,943,1015,1111,1188,1395,1290,883,509,496,340,166,0,0
2009,5/02/2009,Northbound,Light Vehicles,81,40,32,48,80,381,1412,2541,2883,1793,1210,990,935,931,963,1106,1145,1359,1220,800,568,476,443,222,0,0
2009,5/02/2009,Northbound,Heavy Vehicles,,,,,,,,,,,,,11,70,55,36,40,20,18,10,12,4,5,8,0,0
2009,5/02/2009,Southbound,Light Vehicles,192,102,83,59,90,294,844,1311,1343,1136,1164,1230,1243,1154,1432,1791,2110,2500,2299,1380,907,853,664,432,0,0
2009,5/02/2009,Southbound,Heavy Vehicles,,,,,,,,,,,,,23,67,67,73,48,39,35,9,15,6,5,3,0,0
2009,5/02/2009,Northbound,All Vehicles,81,40,32,48,80,381,1412,2541,2883,1793,1210,990,946,1001,1018,1142,1185,1379,1238,810,580,480,448,230,0,0
2009,5/02/2009,Southbound,All Vehicles,192,102,83,59,90,294,844,1311,1343,1136,1164,1230,1266,1221,1499,1864,2158,2539,2334,1389,922,859,669,435,0,0
2009,6/02/2009,Northbound,Heavy Vehicles,3,6,7,8,7,31,70,99,97,92,65,54,53,62,40,46,26,26,17,8,9,2,3,5,0,0
2009,6/02/2009,Southbound,Heavy Vehicles,7,4,5,4,9,24,41,45,53,68,76,74,69,78,66,59,56,42,40,15,15,7,3,4,0,0
2009,6/02/2009,Northbound,Light Vehicles,69,51,23,38,74,372,1259,2519,2710,1562,1095,1011,968,974,1044,1172,1165,1343,1197,823,500,457,447,349,0,0
2009,6/02/2009,Southbound,Light Vehicles,214,109,85,58,102,265,750,1201,1408,1174,1140,1199,1331,1272,1525,1863,2036,2452,2203,1332,833,688,833,594,0,0
2009,6/02/2009,Northbound,All Vehicles,72,57,30,46,81,403,1329,2618,2807,1654,1160,1065,1021,1036,1084,1218,1191,1369,1214,831,509,459,450,354,0,0
2009,6/02/2009,Southbound,All Vehicles,221,113,90,62,111,289,791,1246,1461,1242,1216,1273,1400,1350,1591,1922,2092,2494,2243,1347,848,695,836,598,0,0
2009,7/02/2009,Northbound,Heavy Vehicles,1,4,1,7,4,7,23,30,32,22,27,18,20,12,13,18,14,14,12,7,5,2,4,4,0,0
2009,7/02/2009,Southbound,Light Vehicles,360,251,161,96,119,214,453,700,904,1197,1375,1463,1561,1514,1313,1307,1375,1491,1416,1122,706,647,723,627,0,0
2009,7/02/2009,Northbound,Light Vehicles,203,88,54,53,61,185,538,825,1122,1144,1284,1336,1235,1154,1050,972,981,988,881,691,462,443,506,474,0,0
2009,7/02/2009,Southbound,Heavy Vehicles,2,5,6,2,6,12,17,22,39,33,27,33,22,29,19,19,20,18,15,10,10,4,8,,0,0
2009,7/02/2009,Northbound,All Vehicles,204,92,55,60,65,192,561,855,1154,1166,1311,1354,1255,1166,1063,990,995,1002,893,698,467,445,510,478,0,0
2009,7/02/2009,Southbound,All Vehicles,362,256,167,98,125,226,470,722,943,1230,1402,1496,1583,1543,1332,1326,1395,1509,1431,1132,716,651,731,627,0,0
2009,8/02/2009,Southbound,Heavy Vehicles,2,1,2,,,5,3,6,8,12,6,8,16,7,12,4,6,14,7,4,4,10,6,,0,0
2009,8/02/2009,Southbound,Light Vehicles,433,252,198,92,103,132,235,341,538,813,948,1149,1260,1068,1047,1190,1239,1351,1276,1047,828,730,586,300,0,0
2009,8/02/2009,Northbound,Heavy Vehicles,2,2,2,4,4,4,4,5,9,13,18,13,7,13,11,8,3,6,6,3,4,6,4,2,0,0
2009,8/02/2009,Northbound,Light Vehicles,318,139,76,49,55,117,236,308,515,841,927,999,1013,909,827,874,886,831,677,544,475,450,308,139,0,0
2009,8/02/2009,Southbound,All Vehicles,435,253,200,92,103,137,238,347,546,825,954,1157,1276,1075,1059,1194,1245,1365,1283,1051,832,740,592,300,0,0
2009,8/02/2009,Northbound,All Vehicles,320,141,78,53,59,121,240,313,524,854,945,1012,1020,922,838,882,889,837,683,547,479,456,312,141,0,0
2009,9/02/2009,Southbound,Light Vehicles,120,68,41,38,87,239,773,1311,1433,1157,1006,1052,1074,1141,1383,1792,2013,2361,2355,1141,736,603,468,237,0,0
2009,9/02/2009,Southbound,Heavy Vehicles,3,5,2,4,12,18,37,46,46,73,66,83,66,73,59,51,64,28,22,23,8,10,2,3,0,0
2009,9/02/2009,Northbound,Light Vehicles,54,34,20,27,75,343,1223,2459,2659,1541,959,863,840,912,982,1094,1085,1328,1219,631,446,347,243,137,0,0
2009,9/02/2009,Northbound,Heavy Vehicles,1,2,8,7,11,18,62,83,75,83,79,56,64,46,34,49,40,19,20,5,10,5,1,1,0,0
2009,9/02/2009,Southbound,All Vehicles,123,73,43,42,99,257,810,1357,1479,1230,1072,1135,1140,1214,1442,1843,2077,2389,2377,1164,744,613,470,240,0,0
2009,9/02/2009,Northbound,All Vehicles,55,36,28,34,86,361,1285,2542,2734,1624,1038,919,904,958,1016,1143,1125,1347,1239,636,456,352,244,138,0,0
2009,10/02/2009,Southbound,Light Vehicles,127,82,54,49,75,227,751,1252,1390,1116,1127,1154,1198,1178,1414,1766,1983,2444,2331,1232,800,653,576,310,0,0
2009,10/02/2009,Southbound,Heavy Vehicles,1,6,2,2,5,13,30,29,54,49,72,78,67,67,64,59,53,34,24,15,13,6,5,3,0,0
2009,10/02/2009,Northbound,Heavy Vehicles,2,7,4,8,7,23,58,84,76,88,86,67,50,50,40,42,25,21,16,9,8,7,1,2,0,0
2009,10/02/2009,Northbound,Light Vehicles,48,41,25,33,81,336,1271,2325,2550,1927,1029,882,874,855,985,1091,1071,1336,1312,669,506,456,314,149,0,0
2009,10/02/2009,Southbound,All Vehicles,128,88,56,51,80,240,781,1281,1444,1165,1199,1232,1265,1245,1478,1825,2036,2478,2355,1247,813,659,581,313,0,0
2009,10/02/2009,Northbound,All Vehicles,50,48,29,41,88,359,1329,2409,2626,2015,1115,949,924,905,1025,1133,1096,1357,1328,678,514,463,315,151,0,0
